1.40000e-02 0.00000e+00 3.96832e-01 7.53347e-01 1.03791e+00 1.23308e+00 1.33699e+00 1.35998e+00 1.31959e+00 1.23479e+00 1.12251e+00 9.95764e-01 8.63792e-01 7.32868e-01 6.07326e-01 4.90185e-01 3.83456e-01 2.88118e-01 2.04020e-01 1.29797e-01 6.29325e-02 0.00000e+00
1.50000e-02 0.00000e+00 3.80705e-01 7.24565e-01 1.00215e+00 1.19657e+00 1.30462e+00 1.33463e+00 1.30183e+00 1.22380e+00 1.11672e+00 9.93675e-01 8.64211e-01 7.35021e-01 6.10687e-01 4.94350e-01 3.88012e-01 2.92614e-01 2.07970e-01 1.32740e-01 6.45052e-02 0.00000e+00
1.60000e-02 0.00000e+00 3.65967e-01 6.98056e-01 9.68886e-01 1.16202e+00 1.27340e+00 1.30951e+00 1.28374e+00 1.21218e+00 1.11033e+00 9.91109e-01 8.64321e-01 7.36963e-01 6.13886e-01 4.98350e-01 3.92388e-01 2.96916e-01 2.11736e-01 1.35538e-01 6.59971e-02 0.00000e+00
1.70000e-02 0.00000e+00 3.52416e-01 6.73552e-01 9.37809e-01 1.12932e+00 1.24329e+00 1.28476e+00 1.26542e+00 1.20006e+00 1.10338e+00 9.88084e-01 8.64093e-01 7.38675e-01 6.16902e-01 5.02179e-01 3.96584e-01 3.01032e-01 2.15329e-01 1.38201e-01 6.74146e-02 0.00000e+00
1.80000e-02 0.00000e+00 3.39904e-01 6.50801e-01 9.08711e-01 1.09831e+00 1.21429e+00 1.26044e+00 1.24701e+00 1.18753e+00 1.09594e+00 9.84607e-01 8.63522e-01 7.40133e-01 6.19722e-01 5.05830e-01 4.00601e-01 3.04971e-01 2.18759e-01 1.40737e-01 6.87632e-02 0.00000e+00
1.90000e-02 0.00000e+00 3.28301e-01 6.29606e-01 8.81384e-01 1.06886e+00 1.18635e+00 1.23661e+00 1.22859e+00 1.17469e+00 1.08804e+00 9.80704e-01 8.62600e-01 7.41324e-01 6.22330e-01 5.09295e-01 4.04441e-01 3.08738e-01 2.22035e-01 1.43156e-01 7.00476e-02 0.00000e+00
2.00000e-02 0.00000e+00 3.17503e-01 6.09795e-01 8.55664e-01 1.04087e+00 1.15946e+00 1.21330e+00 1.21024e+00 1.16159e+00 1.07976e+00 9.76398e-01 8.61332e-01 7.42237e-01 6.24714e-01 5.12567e-01 4.08102e-01 3.12338e-01 2.25165e-01 1.45464e-01 7.12721e-02 0.00000e+00
2.10000e-02 0.00000e+00 3.07419e-01 5.91226e-01 8.31398e-01 1.01422e+00 1.13356e+00 1.19054e+00 1.19200e+00 1.14832e+00 1.07115e+00 9.71718e-01 8.59720e-01 7.42866e-01 6.26864e-01 5.15640e-01 4.11583e-01 3.15774e-01 2.28154e-01 1.47668e-01 7.24402e-02 0.00000e+00
2.20000e-02 0.00000e+00 2.97974e-01 5.73772e-01 8.08459e-01 9.88827e-01 1.10862e+00 1.16833e+00 1.17394e+00 1.13492e+00 1.06224e+00 9.66691e-01 8.57778e-01 7.43207e-01 6.28775e-01 5.18507e-01 4.14882e-01 3.19049e-01 2.31008e-01 1.49771e-01 7.35551e-02 0.00000e+00
2.30000e-02 0.00000e+00 2.89104e-01 5.57328e-01 7.86732e-01 9.64596e-01 1.08459e+00 1.14669e+00 1.15609e+00 1.12146e+00 1.05310e+00 9.61347e-01 8.55515e-01 7.43262e-01 6.30441e-01 5.21164e-01 4.17999e-01 3.22166e-01 2.33730e-01 1.51779e-01 7.46195e-02 0.00000e+00
